attempts,is_vpn,frequency,country_rank,is_malicious
71,0,45.37682844869176,7,1
3,0,31.875115166294766,1,0
10,0,21.991574184477034,9,0
98,1,49.11127618043629,3,1
89,0,43.11450393489084,4,1
35,0,38.62384854030181,7,1
80,1,13.767733306340297,5,1
2,0,48.68966095157664,5,0
24,0,37.175076391015196,1,0
74,0,30.300342473049174,2,1
38,0,46.097781527765314,5,1
22,0,8.192865928263545,2,0
26,0,7.0369010329374095,1,0
43,0,28.229299378098933,10,1
55,0,2.9300084719922244,3,0
39,0,33.232944407164084,1,0
91,0,12.112982791969428,10,1
29,1,6.039426239359261,8,1
20,0,20.533842904594753,8,0
91,1,23.35088635564163,8,1
41,0,8.607194708413948,7,0
54,0,2.172610020710996,7,0
20,0,20.7613740028168,2,0
19,0,38.00036416582265,9,0
84,1,43.72256855299098,7,1
99,1,4.967659877042075,5,1
66,0,26.281305604261632,4,1
30,0,13.2438091414386,8,0
53,0,18.79423009318304,5,0
34,1,46.67874730501933,6,1
22,0,17.668531169987784,4,0
67,0,18.33076191589851,2,0
6,0,10.548851704675064,7,0
79,0,48.00491905949019,2,1
27,1,22.878719097348142,7,1
10,0,28.56256748943247,7,0
73,0,22.713087805839848,1,0
97,0,12.72066193051682,10,1
96,0,40.53958939573525,10,1
48,0,1.520714171253376,3,0
70,0,34.54314716157552,3,1
59,0,29.75421324890769,6,1
59,1,7.2996044693685835,3,1
2,0,8.378661710604401,9,0
29,0,32.995356836253386,5,0
68,0,15.675725703997248,6,1
65,0,13.36033010046739,6,0
83,0,3.051889167310237,8,1
26,1,38.34750615720693,10,1
89,0,44.1453295715022,3,1
10,0,41.010233151114114,9,0
53,0,23.355102563051844,7,1
79,0,26.74442478817007,6,1
59,0,12.189582079835949,1,0
22,0,8.725451496997428,4,0
51,0,41.1677586270781,5,1
48,0,39.93737361118703,2,0
21,0,38.89025543900091,1,0
22,0,23.221629389241976,2,0
98,0,43.2389372661435,8,1
30,0,46.318980260605656,10,1
25,0,16.484382798206894,6,0
28,1,11.312255139839756,10,1
65,0,23.266725235721562,2,0
45,0,9.048385198062165,9,0
68,0,44.21174396848085,8,1
7,1,16.965725953880696,4,0
49,1,28.85097214837478,10,1
9,0,29.77650284576554,7,0
36,0,25.79789522926023,3,0
83,1,7.910632900212605,6,1
1,0,49.550931940659225,3,0
10,0,8.712901139132372,10,0
36,1,37.6002172924884,3,1
73,0,39.589007415352434,9,1
46,0,7.343669047227507,6,0
32,1,46.664859226339026,8,1
32,0,24.439162255123644,4,0
6,0,31.481259632527564,4,0
48,0,32.14508419613633,8,1
38,0,25.297260767055807,7,0
17,0,7.1869000016455695,5,0
74,0,37.61249255877583,2,1
27,0,29.131113172662264,6,0
54,1,6.022162701343436,1,1
50,0,35.04606623481707,7,1
35,0,35.16788671424388,9,1
85,0,27.469473660186164,5,1
25,0,4.618385633549244,5,0
28,0,17.696937153722793,7,0
15,1,2.641112970572378,5,0
4,0,23.93204133943693,10,0
93,0,45.33171188151277,4,1
73,0,0.21242383238489393,1,0
27,0,13.405268786816368,6,0
26,0,40.01296914728944,9,1
19,0,0.5920556076981652,4,0
92,0,0.6076545085957346,10,1
17,1,30.579847446110517,4,1
43,0,39.48106786424936,5,1
41,0,38.84762033158687,6,1
42,0,39.00094323538942,3,0
50,0,18.11421660640152,9,1
84,0,44.14793479929549,1,1
40,0,0.7404965096971711,6,0
39,0,15.67821796493779,6,0
23,1,16.92566597228596,8,1
96,0,8.361999178395102,5,1
52,0,16.877676052305752,9,1
47,1,29.335618089600242,9,1
63,0,26.061937703599387,2,0
97,0,16.03942519336854,5,1
69,1,37.49144293275453,7,1
43,0,35.76804986404658,2,0
48,0,14.106754206313976,7,0
34,0,16.229096799618084,9,0
40,0,14.447257911743169,8,0
75,0,6.529673208909655,10,1
61,0,37.663803983746654,9,1
50,0,2.409197874710928,4,0
67,0,7.613966655760796,8,1
62,0,5.354695435617587,9,1
58,1,41.284414878664286,10,1
33,1,2.2960249177988743,2,0
75,0,33.26490176683629,10,1
16,1,2.319282460699094,3,0
82,0,39.343525855697784,1,1
94,0,45.64443291104805,1,1
48,0,24.393473975144616,10,1
10,0,40.24663587051355,6,0
82,1,35.349885589226396,1,1
38,0,39.80220107945601,5,1
19,0,38.362082456346826,6,0
36,0,10.347857398562724,9,0
59,0,25.027994606724,6,1
63,0,48.02466793760665,4,1
77,1,17.242293934616434,1,1
46,0,48.527305822789515,6,1
3,0,29.19976940054342,7,0
74,0,23.134409741522294,5,1
65,0,32.92209750480749,6,1
91,0,40.81037464176691,10,1
8,0,19.770986927052387,8,0
51,0,1.7444133382204332,1,0
81,0,35.46943426872353,8,1
73,1,47.812722546419515,2,1
6,0,31.286833848789268,2,0
89,0,9.501882479419118,8,1
39,1,12.487302355837407,2,1
60,0,45.496560859705575,8,1
28,0,0.7767485706630847,5,0
97,0,27.48245860662453,9,1
54,0,8.018014495178393,9,0
37,0,14.209945317332261,8,0
9,0,15.41838430971368,9,0
82,1,11.042209112142546,7,1
56,1,39.63836792903717,8,1
59,0,16.677237781540065,6,0
85,0,17.339701064150347,9,1
2,1,22.70504000330361,2,0
61,0,45.12453490814708,3,1
58,0,34.43983429813148,2,0
60,0,3.181310237972107,6,0
40,1,2.059169859725048,3,0
36,0,28.36282255589357,1,0
37,0,44.36432203018767,4,0
79,0,16.2302486524295,5,1
92,1,12.463814262218204,4,1
18,0,37.43473316112265,6,0
98,0,30.14435918684439,3,1
63,0,28.294864383604573,10,1
22,0,7.550129837262701,6,0
11,0,8.880469801183182,10,0
58,1,14.16121001860881,1,1
57,0,10.421262840628652,6,0
77,0,48.57509277781716,8,1
4,0,1.0286897161722524,10,0
86,0,31.340211287623273,8,1
7,0,25.92818136128437,1,0
61,0,16.230236671331973,7,1
54,1,44.39067673398837,10,1
88,0,33.54111261921018,10,1
68,0,49.917882131029,4,1
92,0,8.515932370391619,6,1
79,0,4.484605009804654,6,1
1,0,7.055923646570562,5,0
55,0,13.537619282471352,10,1
3,0,20.89767087924101,9,0
78,0,43.14390392159695,10,1
38,0,14.251229139811441,8,0
1,0,45.770641170381346,6,0
38,0,23.199093651395362,4,0
85,1,32.388793925095236,4,1
29,0,13.293944931391943,9,0
5,1,7.885089419574542,4,0
74,0,43.485901338836655,7,1
92,0,5.564358407956179,6,1
21,0,38.72366315777443,2,0
71,0,29.091116873235187,5,1
67,0,43.07077530577456,3,1
47,0,35.91913876369904,9,1
84,0,14.155038695365935,10,1
83,0,28.763937103138083,1,1
35,0,0.7523736183118195,10,0
68,1,23.813395284384207,4,1
69,0,4.39208041504458,4,0
1,0,21.50435539073545,9,0
68,0,5.569629219133992,1,0
12,1,47.77844236657621,2,1
60,0,26.201091074645618,1,0
27,0,45.6695774653045,1,0
56,0,1.2160745259917158,1,0
23,0,31.918898865706705,3,0
25,0,15.417029646138348,4,0
21,0,21.64826689866529,10,0
61,1,43.667061021213016,2,1
63,1,49.00305262846136,1,1
52,0,12.399948526224282,5,0
88,1,47.41783893912975,6,1
25,0,34.467474749197784,2,0
55,1,47.57555432642781,3,1
46,0,28.16211323119838,10,1
32,0,48.04173862107438,3,0
55,1,44.633527361556936,2,1
96,1,6.516727887149757,4,1
5,0,15.60841736237635,5,0
36,0,12.228853256474341,8,0
49,0,28.647756369907828,6,1
58,1,40.15969163214567,9,1
39,0,37.99463119965537,3,0
80,0,36.364781700945485,10,1
97,0,18.825717299205735,9,1
85,0,7.067880393228614,4,1
61,0,10.608119326067103,8,1
9,0,37.1097052364518,10,0
6,0,7.461963519072206,7,0
35,0,11.225040576182701,7,0
39,0,21.28517737838721,9,0
22,0,3.698410291304403,10,0
41,0,10.713333832429477,2,0
5,0,7.573429554327705,5,0
42,0,47.57095696730084,3,1
87,0,9.657141688689968,7,1
81,0,43.102308537502644,3,1
76,0,5.828429744203758,5,0
87,0,43.49668930189512,5,1
80,0,30.011745935046136,2,1
67,1,42.50032556890844,1,1
30,0,43.380699558014136,6,1
57,1,29.859039180303714,1,1
86,0,45.892938254411696,9,1
73,1,29.313869745082688,10,1
29,0,35.656997386130925,5,0
37,0,20.86241581072475,1,0
87,1,45.71197795410227,8,1
13,0,41.22571069171013,1,0
32,0,8.41898426968468,4,0
46,0,28.861753725214466,7,1
23,1,44.851683721438626,4,1
45,0,39.67391823358165,5,1
17,0,48.131383755000115,7,0
85,0,11.64195417868498,4,1
66,0,18.436235693210854,5,1
6,0,25.408875212104753,7,0
18,0,11.71019158436052,1,0
94,1,19.76285823392207,3,1
22,0,26.92320630077419,1,0
33,0,9.647826229766899,3,0
30,0,12.908722153258772,2,0
81,0,6.329640740458844,5,1
32,0,35.69773235329885,10,1
42,0,18.141441134153037,5,0
78,0,11.09128104387104,10,1
10,0,25.41547504412953,9,0
36,0,3.5056403536938587,8,0
34,0,46.1779896552879,3,0
73,0,14.793929305747486,1,0
28,0,44.33457097437472,5,0
11,0,24.931241259699885,3,0
78,0,42.522509835760964,5,1
39,1,12.42851559540326,9,1
47,0,8.846003051913376,1,0
19,0,42.48564898141793,1,0
15,0,10.724901730348373,9,0
28,1,37.33514793004905,3,1
24,0,17.294731353515658,10,0
72,1,37.43486694911455,5,1
9,0,45.39154867281768,9,0
47,1,49.083757721235926,5,1
33,0,18.05449291570481,3,0
62,0,18.439539148563256,9,1
97,0,49.07124806556424,7,1
19,1,43.090253701872115,7,1
67,0,2.350089398377764,8,0
74,0,28.71515431270337,5,1
40,0,9.144114100267071,2,0
47,0,49.7012255510516,9,1
65,0,7.032258317311587,3,0
29,0,28.011445865889044,2,0
50,0,33.29339866445624,10,1
98,1,46.859526267237406,10,1
13,0,42.37818975104493,5,0
1,0,12.363163089256371,8,0
34,0,28.673935169495977,3,0
93,1,47.68334049950358,6,1
48,0,36.81227067053639,9,1
77,0,34.4479837841567,2,1
48,1,37.769563856129714,8,1
49,0,16.19305883049221,10,1
64,0,36.48968824322149,7,1
61,0,11.719452097201104,3,0
29,1,21.462328268296893,1,0
39,0,44.50744797770647,6,1
88,0,1.0466602098885105,2,0
26,0,20.774500647592102,3,0
17,0,13.414406160279071,5,0
71,1,10.009621863031109,8,1
13,0,41.94491353147836,2,0
69,0,34.855278784964405,6,1
26,1,5.720372748532939,1,0
49,0,24.77371999240935,7,1
67,0,23.398598014172848,4,1
7,1,7.212136922067485,1,0
58,0,40.00815877946129,9,1
49,0,18.39703117556457,9,1
53,0,38.12069498050368,3,1
65,0,9.6839244926024,6,0
62,1,15.822165734530232,7,1
17,0,4.849030290363027,4,0
43,0,7.259615560305849,6,0
25,0,44.170856168601375,9,1
3,0,5.544720944860319,10,0
79,1,4.876987243568565,6,1
29,0,47.02482781074933,7,1
32,1,32.330582637072304,6,1
26,0,5.13570757936553,7,0
16,0,48.58866527939596,1,0
25,0,7.440290524114526,6,0
54,1,38.340651691742856,9,1
28,0,1.8390829458153646,3,0
73,0,31.264635687256597,6,1
56,0,27.380523217934503,4,0
65,0,10.479390140222526,7,1
93,0,32.19299252174877,7,1
86,1,30.890944359551693,9,1
80,0,39.93775060165244,4,1
41,0,43.80611552416222,8,1
51,0,25.554236538612948,8,1
71,0,24.565730154859647,8,1
78,0,31.11762897014042,8,1
29,0,36.48745870256767,6,0
83,0,17.872941504849543,8,1
19,0,25.2816299799748,6,0
66,0,29.29669887257635,10,1
41,0,49.420066383411964,2,1
45,0,29.42683860315024,3,0
15,0,11.286908882038608,6,0
3,0,29.44069392618901,7,0
11,0,40.993029189156005,4,0
53,0,42.88444363255842,1,0
46,0,40.032497684191284,4,1
30,0,44.42164982291321,6,1
57,0,16.80484045976846,8,1
18,0,25.427773985537836,4,0
51,1,39.00159569077644,10,1
48,0,13.296052542879009,1,0
66,0,18.641913748799883,5,1
96,1,41.574667162345,7,1
8,0,38.527273916062114,6,0
22,0,48.56285843901284,3,0
6,0,49.799105519881046,7,0
76,0,12.113152893871813,4,0
57,0,45.0324543100663,5,1
36,0,4.81632351736845,7,0
79,0,35.51903042730637,2,1
92,0,11.08295944500999,4,1
57,0,15.085526730435879,4,0
49,0,47.321426765460636,6,1
45,0,13.231246713037175,7,0
82,0,33.69157567111545,4,1
66,0,8.988612542376483,10,1
77,0,4.760159880767332,1,0
45,0,17.031919564658835,1,0
79,0,31.247385429395116,5,1
20,1,12.47246267332865,1,0
64,1,15.078423053716532,3,1
93,0,35.46561794846211,9,1
93,0,5.229521546770314,3,1
67,0,22.40056408099502,3,0
83,0,47.09255304112298,9,1
3,1,19.908885954469827,5,0
54,0,21.766631296074223,8,1
78,1,36.93639475000372,10,1
64,0,38.97267494943906,9,1
40,0,38.50335885004817,6,1
59,0,49.89356454318725,7,1
55,0,3.6654092656041595,7,0
62,0,49.11443890318667,7,1
4,0,47.5144618881702,4,0
60,0,42.62173112295195,2,1
75,0,22.760866235016884,2,1
95,0,43.55802834453283,7,1
96,0,11.119537374074149,10,1
91,1,39.60362618585273,7,1
30,0,9.343391325740601,10,0
2,0,40.78656397321187,7,0
62,1,30.76500374987644,8,1
49,0,4.991760847724923,3,0
9,0,44.77644581232554,5,0
92,1,28.940064053216695,6,1
31,0,32.84678907904202,8,0
98,0,14.24715077901534,8,1
61,0,43.594611645748046,10,1
79,0,27.305516684162818,3,1
48,0,21.113902186146024,4,0
25,1,26.760659086893043,6,1
36,0,35.195322765242054,4,0
8,0,34.78288899739358,10,0
73,0,17.943097337794853,4,1
58,0,19.3243881773024,5,0
45,1,28.155685822637516,10,1
62,0,46.2279153237777,7,1
39,1,37.296970321602174,2,1
96,0,19.58170776974128,2,1
58,0,16.91792806493288,10,1
81,1,26.229470039451996,9,1
99,1,43.51256930883827,4,1
83,1,0.5330941556341718,5,1
64,0,35.553254807649246,3,1
44,0,14.79616154634457,2,0
29,0,10.499034262786877,10,0
59,1,0.7056860411562674,8,1
71,0,44.8398719692113,4,1
92,0,45.621198653321386,1,1
9,0,3.164730338026624,6,0
92,0,26.138584620262893,6,1
6,1,7.7134654878131315,2,0
29,0,37.95850897694888,2,0
58,0,33.30303444113073,8,1
17,0,14.9268275664617,7,0
16,0,5.9363180239142315,2,0
87,0,41.57791107408869,10,1
95,0,33.745198716314064,1,1
3,0,0.44031525562738394,8,0
21,0,31.430801868711654,10,0
64,0,40.53377178204766,2,1
90,0,29.579326172866494,5,1
36,0,21.293212466168313,6,0
86,0,29.23752708926152,10,1
62,0,31.02363163169263,1,0
42,0,32.03772773471233,2,0
76,1,48.35554818982774,10,1
42,0,9.01452459916208,4,0
61,0,31.192347052963896,2,0
13,1,9.480866649521253,6,0
11,0,10.576840340425688,4,0
54,1,33.495968396997604,3,1
16,0,45.80610884010194,6,0
8,1,8.036307930252155,9,1
59,1,48.12703013444566,8,1
57,0,16.03667906820983,2,0
40,0,19.626570768494325,3,0
59,0,7.768673114547992,2,0
2,0,30.830221681997354,10,0
94,0,29.861382681735968,7,1
94,0,22.169260180822196,9,1
76,0,23.85696035522836,1,0
10,0,31.18649620176585,3,0
44,1,29.216477094721483,6,1
11,0,18.775742744255737,4,0
79,0,44.21730782646335,10,1
80,0,33.41626010405506,10,1
81,0,10.349775896930455,1,0
90,0,16.063159375935797,9,1
2,1,39.415117274992355,7,1
50,0,5.315816512902962,7,0
12,0,37.53657673634242,1,0
90,1,18.006237813175186,9,1
23,1,27.629383200810935,8,1
18,0,14.099850046924697,10,0
62,0,49.324182933839346,5,1
96,0,45.30143057790098,4,1
62,0,46.429646863518165,1,1
38,1,9.320298347078081,9,1
67,0,42.10033578849208,8,1
38,0,26.8163153411021,2,0
67,1,35.42217409365457,4,1
94,0,10.953452930348275,4,1
61,1,35.628033834362874,7,1
1,0,45.72193550415758,3,0
94,0,13.447321153855114,8,1
45,0,11.744656592320377,7,0
96,0,5.310285968826539,10,1
28,0,13.413653098051885,4,0
21,0,26.836033864599063,9,0
13,0,41.652542942734264,6,0
27,1,14.012133106616208,3,0
7,0,31.095105014558744,7,0
22,0,24.03157588873469,6,0
74,0,14.500094126826804,8,1
53,1,25.5669181516129,5,1
79,0,8.481323580154271,6,1
79,0,32.01492023644106,1,1
4,0,5.871569787074148,8,0
96,0,36.575928204647084,1,1
23,0,8.967862651436809,3,0
70,0,49.9081417505119,2,1
88,0,41.20126247854456,6,1
84,1,17.257631162600145,8,1
84,1,21.367618137236686,8,1
76,0,13.033631953273652,7,1
33,0,38.37901660288196,7,1
28,0,19.098275800892925,8,0
8,0,37.78375693999483,5,0
1,1,1.0182375785410103,3,0
37,0,6.867485879279327,2,0
63,0,18.31221930165817,3,0
22,1,5.534535816390176,3,0
70,0,30.096286815582417,7,1
21,0,2.6365217168527524,1,0
96,0,43.00217343000822,7,1
35,0,38.08926913792352,6,1
79,0,10.891198313474826,10,1
5,0,24.24121611587292,2,0
60,0,22.645472612704936,10,1
46,0,36.27074430548485,1,0
50,0,20.135294133677995,9,1
48,0,1.7434713617093016,2,0
6,0,13.759419356606948,4,0
89,0,23.3631706813284,9,1
56,0,48.72716158641588,9,1
59,0,44.06981748102183,1,1
29,0,9.152166585709303,2,0
71,0,36.19146943048948,2,1
77,0,46.8475911034379,2,1
18,0,0.538751390459403,8,0
2,0,36.075189116174215,8,0
8,0,23.02074143099675,10,0
75,0,34.04378619452725,8,1
97,0,30.318904751232335,4,1
54,1,49.2348081733395,8,1
38,0,14.511888774263605,7,0
48,1,39.32853479527631,8,1
27,0,11.80853042682175,1,0
20,0,21.836838079753626,3,0
12,0,48.77150561097385,10,1
43,0,38.33020117110621,6,1
61,0,15.859480688549596,1,0
31,0,31.006527226288302,4,0
91,1,2.579634966788472,9,1
96,1,13.393106339386387,7,1
61,0,35.947685431220364,1,0
74,1,28.547669122457414,6,1
67,1,23.53667536354094,6,1
91,1,34.57471539479656,2,1
35,0,19.98309865190932,6,0
95,0,1.405191612167414,10,1
15,0,22.10722851342681,2,0
16,0,45.11624669543375,8,0
13,1,42.84509490287465,7,1
35,0,20.508959551934694,6,0
75,0,1.2088498939430958,10,1
59,1,31.851732903753756,6,1
21,0,37.085601946364946,9,0
54,1,14.782754446605315,9,1
75,0,23.88553358101676,10,1
30,0,49.59365408286065,10,1
48,0,28.85951634778177,2,0
35,0,17.618637792512175,3,0
86,0,31.411694944342642,10,1
38,1,9.083113112517816,7,1
31,1,10.042693426401542,10,1
78,0,46.25374326422944,9,1
24,0,12.0360820543496,6,0
49,1,15.608390022865631,1,1
96,0,27.23448437429072,7,1
32,0,44.994661751852554,1,0
55,1,39.09429959697882,5,1
79,1,2.284817641426758,9,1
58,0,34.68218047802863,10,1
99,0,25.252667985931243,10,1
3,0,23.83008681591879,9,0
80,0,34.6087625045946,1,1
69,1,9.8919791063303,6,1
85,1,49.07628431671982,3,1
10,0,32.30079586059521,9,0
83,0,18.346243113131624,3,1
25,1,30.050090182701044,2,1
68,0,10.90189607815205,8,1
61,0,31.728709056262314,3,1
29,1,1.5080353228160879,5,0
19,0,17.124977379277475,6,0
43,0,37.40109314770057,10,1
66,0,40.41809467079558,10,1
74,0,12.720678724367005,1,0
61,0,27.016532117871325,7,1
43,0,26.47179519548699,7,0
25,1,21.130656714201347,5,1
20,0,11.498805839373627,9,0
48,0,35.19108883811576,2,0
83,0,12.69284791910143,5,1
87,0,45.560184284115124,2,1
24,0,26.47221442681328,2,0
11,0,43.53686903180003,9,0
98,0,14.608061768127781,7,1
55,0,40.37324989731073,4,1
28,1,5.771812886509625,8,1
69,0,38.36483406616893,4,1
63,0,19.408597911272583,1,0
59,0,23.552505432047482,10,1
5,0,8.423685280952682,3,0
51,0,1.0295216573671777,10,0
21,0,33.343254907101255,1,0
12,0,29.42714234168087,2,0
50,1,31.159164788275906,2,1
4,0,12.824587725543298,7,0
42,0,12.03994539786699,4,0
84,0,41.53178593233546,10,1
38,0,38.08651235440233,9,1
25,1,16.9058267804839,2,0
14,0,31.92650522718645,9,0
75,0,41.42468520802382,6,1
32,0,44.452589166675644,10,1
11,0,0.3897324193712074,8,0
61,0,40.69177341742274,7,1
18,1,17.5845774789216,8,1
27,0,35.94707641033121,9,1
55,0,18.63292809353998,8,1
54,0,30.351829431021343,6,1
82,0,32.37444375630033,8,1
87,1,20.309139268719683,8,1
75,0,25.687988023773467,2,1
21,0,36.3430372587665,2,0
44,0,23.86763290787362,1,0
5,0,0.7976262057498125,10,0
87,0,0.7439194301760369,2,0
41,0,33.099411417464744,7,1
59,0,42.37715311903434,3,1
89,1,39.28514952194842,4,1
54,0,15.588975066464856,4,0
74,1,23.60928146134803,4,1
22,0,11.784620931073182,2,0
83,0,49.45858054226696,6,1
65,0,13.099271818085573,1,0
64,1,20.871453483183394,5,1
71,0,34.08833467108273,2,1
4,0,43.81328171557372,9,0
65,0,2.668636634950113,2,0
15,1,15.120881833753359,6,1
76,1,28.492393813426574,4,1
22,0,30.953822760671557,6,0
86,1,3.5943691811430547,2,1
47,0,33.23752901831946,2,0
81,1,26.450411843867858,7,1
93,0,41.39860623017101,3,1
46,0,11.187239892794205,3,0
14,0,9.831846552591617,7,0
50,0,39.68752737420499,8,1
20,0,35.223069534086854,7,0
50,0,39.604500692825965,3,1
33,0,39.11851363730116,3,0
59,0,5.289633723939988,7,0
43,0,14.001294060227627,3,0
79,1,13.078248293208672,2,1
12,1,46.7359053427003,7,1
40,1,24.424582045112242,3,1
20,0,5.641750921730867,5,0
94,0,14.549937505907936,7,1
38,1,43.60789226097192,2,1
3,1,42.368612270449134,8,1
28,0,45.026940223682814,2,0
56,0,19.4875857595773,4,0
90,0,32.10291397835083,4,1
94,0,13.980878601778652,8,1
13,0,9.123184024503455,1,0
77,0,1.1928636887257593,9,1
66,1,11.249703389498539,6,1
37,0,30.25826943092442,4,0
49,0,45.22009464897896,6,1
66,0,6.757685605450544,6,0
36,1,45.90877689217556,9,1
54,0,17.334723220098898,4,0
26,0,21.398737539954606,8,0
75,0,18.312429169390466,1,0
72,0,20.489546181993227,6,1
40,0,13.033738144464493,5,0
43,0,34.960373447740785,3,0
22,0,37.93333720248133,4,0
20,0,41.173333253528014,8,0
8,0,17.130350209662357,10,0
29,0,38.25488186228696,2,0
40,0,31.920000338093075,8,1
90,1,47.9000127333356,7,1
30,0,21.296779818257527,1,0
81,0,49.61625542137939,2,1
84,0,37.045662097392785,7,1
55,0,38.83625997245397,3,1
16,0,1.382672519472084,2,0
46,0,24.920177731671213,1,0
62,0,26.464001944370057,7,1
7,1,2.12594508583792,3,0
80,1,15.675348052178693,6,1
45,1,47.786644613327034,10,1
59,0,21.36296067437077,8,1
56,0,9.416429029459541,6,0
48,0,25.715601480617767,7,1
27,0,1.784902303301216,6,0
53,0,25.84783612854578,7,1
87,0,29.753988470901383,5,1
88,0,17.948948691395014,9,1
73,0,38.15255228486863,3,1
35,0,6.872132442350167,6,0
51,0,43.92135215304676,9,1
84,0,47.776701028481966,1,1
37,1,0.16160277768413772,5,0
81,0,42.15181083615365,4,1
95,0,25.35464693047594,9,1
57,0,23.124141128541986,1,0
8,0,12.010087433031616,4,0
79,0,22.42151955147067,1,0
95,1,47.526314766543855,3,1
94,1,10.618302934323747,4,1
20,0,9.034157798693041,1,0
53,0,12.170625572566452,5,0
12,0,27.636526297429597,6,0
49,0,46.52196079012166,1,0
17,1,28.736691379186354,10,1
64,0,12.249775582630463,10,1
42,1,22.07857053453098,4,1
94,0,19.58096657610871,4,1
29,0,2.4238165461356194,1,0
19,0,25.581028241600023,2,0
11,0,6.3877186930203225,10,0
98,0,42.127977699985365,5,1
50,0,27.493249173865248,2,0
71,0,42.24586348260706,3,1
58,0,47.80662990016425,9,1
34,0,47.16509570843879,5,1
20,0,5.1114237819469315,1,0
50,0,47.24637187034535,5,1
88,0,39.80778566869655,3,1
10,0,38.905139452513474,1,0
32,0,4.597414159381953,3,0
52,1,9.057783643951595,6,1
15,0,48.760652657746945,10,1
84,0,10.74717084204919,5,1
3,0,8.535761175353292,1,0
37,1,18.181345773602448,2,1
40,0,45.67647425699103,5,1
72,0,23.862053831472124,9,1
40,0,46.037127582545416,5,1
56,0,16.783505142720262,5,0
23,0,11.403779396827266,1,0
11,0,24.810630141666675,5,0
64,1,30.81229682406824,8,1
8,1,19.635800030816448,9,1
93,0,17.366922428767136,10,1
94,0,10.981158310185007,3,1
56,0,13.822837634466394,4,0
60,0,33.68858636129981,7,1
10,0,18.556689576822528,7,0
39,0,4.079876381879322,1,0
28,0,6.993953958631478,6,0
49,0,18.681721500716428,9,1
36,0,46.23267124940831,5,1
13,0,19.013610056134418,8,0
96,0,3.1260396648385957,10,1
36,0,20.957913468212794,9,0
26,0,33.47399793861228,10,1
86,1,29.720447133916224,10,1
4,1,14.012267823062901,3,0
95,0,34.43563726012984,1,1
82,0,31.56815625588009,2,1
64,0,8.691431144565533,5,0
38,0,8.191035678055426,10,0
88,0,27.404435795190246,7,1
87,0,33.00598419969358,6,1
22,0,48.09933818452701,4,0
2,0,21.15433847351581,9,0
31,1,38.27046805962848,4,1
11,0,5.914385289839682,3,0
92,0,44.491490463050795,5,1
46,0,31.69206631580211,4,0
96,0,31.48861353442724,2,1
62,0,7.20788742823853,3,0
69,0,2.0752281033423077,7,0
64,0,35.10231198543252,2,1
10,1,5.941117302332871,1,0
40,0,6.435810459248241,2,0
24,1,9.45625730271455,8,1
99,0,4.977549508666161,8,1
44,0,31.30708676947231,10,1
60,0,21.158039811844542,2,0
62,0,13.378195011236457,6,0
87,1,22.093395078541676,7,1
17,0,42.22258610305347,1,0
65,0,46.36126231167744,7,1
95,0,24.425059618206735,8,1
95,0,28.380970464128843,9,1
57,0,12.934276523959655,8,1
55,0,25.728658893992254,3,0
53,1,37.43116838606809,8,1
56,0,24.657649456442858,3,0
98,0,15.173437749379568,6,1
9,0,29.143513926525458,4,0
22,0,47.338135941203646,7,1
13,0,44.41039431375728,8,0
89,1,38.48519472085527,10,1
48,0,13.88286066999393,6,0
18,0,12.153819410098428,10,0
76,0,41.94300577090013,4,1
40,1,9.147742056496908,8,1
17,1,30.320004243583515,7,1
15,0,22.002604184789917,10,0
15,0,23.45252471789067,8,0
79,0,22.781715786124284,10,1
63,1,45.00751232151064,7,1
39,0,4.446003119683203,3,0
13,0,39.16678232785932,3,0
81,0,41.76713231160664,9,1
32,0,47.14956964295916,7,1
9,0,22.684737751391797,1,0
40,1,25.053253075157144,3,1
20,0,48.06859660493174,1,0
90,0,22.976707941363234,6,1
91,0,25.227068801515266,2,1
85,1,16.679490477650262,7,1
82,1,1.6782097891640297,8,1
77,0,21.709422132898485,6,1
80,1,32.789056411284555,5,1
73,0,34.5283009396165,10,1
63,0,0.4247814795420142,4,0
76,0,40.07253346116415,9,1
44,1,24.671539145014492,8,1
38,1,26.085193533171026,5,1
83,0,48.09101003970133,1,1
60,0,14.294611816925313,8,1
71,0,38.10643424951155,8,1
99,1,28.781334659046315,7,1
48,0,35.06984323174611,7,1
18,0,20.949090843878103,8,0
16,0,14.032456194316993,1,0
55,0,27.351685023209832,3,0
39,0,18.809563202997083,4,0
68,0,11.22326782360023,6,0
59,0,41.977883790876746,10,1
89,1,23.843996590564434,10,1
96,0,42.381055485425875,9,1
62,1,23.754175960209125,4,1
13,0,27.884205115849163,6,0
81,0,49.76448404156635,9,1
6,0,47.580060180554476,9,0
83,0,13.657324546277843,6,1
77,0,43.44590378381617,5,1
60,0,19.581133836489943,3,0
90,0,3.6553120217285993,5,1
14,0,28.831472639787478,3,0
95,0,48.85488778676634,5,1
54,0,48.71825298156373,10,1
4,0,6.410622370307156,10,0
39,0,38.58470966423071,1,0
72,0,40.16136890808535,6,1
25,1,18.500364737401338,7,1
77,0,32.96389954130472,2,1
32,0,24.459157966033366,3,0
59,0,11.471865575725342,10,1
63,0,38.08708763312688,9,1
38,0,13.211360119839414,8,0
92,1,17.088342876778796,4,1
53,0,9.581918405281506,8,0
